Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
96.9086193,-9.398543584,0.371273245,0.907888851,-0.109825908,-0.252899069,-0.816060397,10,0.804342647,22.22265654,193.5756883
97.00110681,-9.401954639,0.366880003,0.910709189,-0.110916669,-0.252743603,-0.64147821,10,0.805897308,21.97904133,193.0777152
97.093538,-9.405356291,0.362475823,0.913539257,-0.112006894,-0.252588192,-0.626560082,10,0.807451412,21.81193189,193.8312341
97.18591283,-9.408748539,0.35806102,0.916379071,-0.113096579,-0.252432837,-0.779775689,10,0.809004961,22.21411185,193.5347125
97.27823113,-9.412131377,0.353635911,0.919228645,-0.114185724,-0.252277538,-0.655273247,10,0.810557954,22.06499924,192.5469011
97.37049285,-9.415504804,0.349200814,0.922087994,-0.115274326,-0.252122294,-0.810229309,10,0.812110392,21.81732287,193.8748715
97.46269782,-9.418868815,0.344756047,0.924957132,-0.116362383,-0.251967106,-0.672798594,10,0.813662275,22.34532502,193.3734481
97.55484594,-9.422223407,0.340301929,0.927836071,-0.117449894,-0.251811973,-1.043834606,10,0.815213603,21.5542583,193.2379837
97.6469371,-9.425568577,0.335838782,0.930724826,-0.118536858,-0.251656896,-0.200032922,10,0.816764378,21.9092629,193.3065492
97.73897117,-9.428904321,0.331366925,0.93362341,-0.119623271,-0.251501873,-0.481352453,10,0.818314599,22.02674959,192.8652203
97.830948,-9.432230636,0.326886682,0.936531833,-0.120709132,-0.251346907,-0.366042172,10,0.819864268,22.15359194,192.7146835
97.92286751,-9.435547519,0.322398375,0.93945011,-0.12179444,-0.251191995,-0.726899078,10,0.821413383,22.3925927,193.0840238
98.01472953,-9.438854967,0.317902328,0.942378251,-0.122879193,-0.251037139,-0.644010854,10,0.822961946,22.27982414,192.7462367
98.10653393,-9.442152976,0.313398867,0.945316267,-0.123963388,-0.250882338,-0.361407126,10,0.824509957,22.12031418,192.9030157
98.19828055,-9.445441542,0.308888315,0.948264169,-0.125047024,-0.250727592,-0.581081616,10,0.826057416,22.21630828,193.0040101
98.28996927,-9.448720663,0.304371,0.951221968,-0.126130099,-0.250572901,-0.86925403,10,0.827604325,22.42240566,192.5364159
98.38159996,-9.451990336,0.299847247,0.954189674,-0.127212612,-0.250418265,-0.504277014,10,0.829150682,21.96815738,193.7672481
98.47317242,-9.455250556,0.295317385,0.957167296,-0.12829456,-0.250263684,-0.85759785,10,0.830696489,21.91478428,192.636295
98.56468652,-9.458501321,0.290781741,0.960154843,-0.129375942,-0.250109159,-1.031726465,10,0.832241746,22.16242377,193.4353045
98.6561421,-9.461742628,0.286240644,0.963152323,-0.130456756,-0.249954688,-0.680017415,10,0.833786453,21.78568007,193.4650115
98.747539,-9.464974473,0.281694423,0.966159746,-0.131536999,-0.249800272,-0.424404449,10,0.835330612,22.13175714,192.7766165
98.83887704,-9.468196853,0.277143408,0.969177118,-0.132616671,-0.249645911,-0.712986559,10,0.836874221,22.22699797,192.7929339
98.93015605,-9.471409765,0.272587928,0.972204446,-0.133695769,-0.249491605,-0.794394457,10,0.838417282,21.71479626,192.7482635
99.02137585,-9.474613205,0.268028315,0.975241738,-0.134774292,-0.249337354,-0.647311112,10,0.839959795,21.74727648,192.5000225
99.11253627,-9.477807171,0.263464899,0.978288999,-0.135852237,-0.249183157,-0.696968892,10,0.84150176,22.424951,192.1848832
99.20363713,-9.480991659,0.258898011,0.981346236,-0.136929604,-0.249029016,-0.705824481,10,0.843043178,21.95737151,192.9062222
99.29467822,-9.484166666,0.254327984,0.984413453,-0.138006389,-0.248874928,-0.427156305,10,0.844584049,22.10965195,192.9496699
99.38565933,-9.487332188,0.249755149,0.987490654,-0.139082592,-0.248720896,-0.613885142,10,0.846124373,21.72626685,192.9477018
99.47658032,-9.490488224,0.245179838,0.990577845,-0.140158211,-0.248566918,-0.857000094,10,0.847664152,22.22456602,194.0437689
99.56744095,-9.493634769,0.240602384,0.993675029,-0.141233243,-0.248412995,-1.035351072,10,0.849203384,21.87834408,193.335988
99.658241,-9.49677182,0.23602312,0.996782208,-0.142307687,-0.248259126,-0.542706618,10,0.850742071,22.21496454,192.8962272
99.74898028,-9.499899375,0.231442379,0.999899385,-0.14338154,-0.248105312,-0.877564967,10,0.852280214,21.90005574,192.8711027
99.83965854,-9.503017429,0.226860494,1.003026562,-0.144454803,-0.247951552,-0.849356707,10,0.853817812,22.0678969,193.2159783
99.93027559,-9.506125981,0.222277797,1.00616374,-0.145527471,-0.247797847,-0.661122031,10,0.855354865,21.73142115,194.2847594
100.0208312,-9.509225027,0.217694623,1.00931092,-0.146599545,-0.247644196,-0.725363516,10,0.856891375,22.08710901,192.9554451
100.1113251,-9.512314563,0.213111304,1.012468102,-0.147671021,-0.247490599,-0.89654333,10,0.858427341,21.92146262,193.6030909
100.2017571,-9.515394587,0.208528174,1.015635286,-0.148741898,-0.247337057,-0.74450672,10,0.859962765,21.98588253,192.9616661
100.2921269,-9.518465095,0.203945567,1.018812469,-0.149812175,-0.247183569,-0.778823148,10,0.861497645,21.90762653,193.2378656
100.3824343,-9.521526086,0.199363814,1.021999652,-0.150881848,-0.247030135,-0.723140343,10,0.863031984,22.32337979,192.8498182
100.472679,-9.524577554,0.194783251,1.025196831,-0.151950918,-0.246876755,-0.939766607,10,0.86456578,22.28332634,193.5437661
100.5628607,-9.527619498,0.190204209,1.028404002,-0.153019381,-0.24672343,-0.995096637,10,0.866099035,22.24069738,193.3131852
100.6529793,-9.530651915,0.185627022,1.031621164,-0.154087237,-0.246570158,-0.596644174,10,0.867631749,22.11087916,192.8257898
100.7430343,-9.5336748,0.181052021,1.03484831,-0.155154482,-0.246416941,-0.939075254,10,0.869163922,22.11875883,193.1801425
100.8330256,-9.536688152,0.176479541,1.038085437,-0.156221116,-0.246263778,-0.380616623,10,0.870695555,22.38664638,192.5327833
100.9229528,-9.539691968,0.171909913,1.041332537,-0.157287137,-0.246110669,-0.300359474,10,0.872226648,22.42276014,192.8370644
101.0128157,-9.542686243,0.167343468,1.044589606,-0.158352542,-0.245957613,-1.139075551,10,0.873757201,21.76557978,192.8454548
101.1026139,-9.545670976,0.16278054,1.047856636,-0.159417331,-0.245804612,-0.799305967,10,0.875287215,21.8449218,192.9533213
101.1923472,-9.548646164,0.158221458,1.051133618,-0.160481501,-0.245651664,-0.792074263,10,0.87681669,22.27745317,193.2305294
101.2820151,-9.551611802,0.153666554,1.054420545,-0.16154505,-0.245498771,-0.66120273,10,0.878345627,21.73135157,192.7205759
101.3716176,-9.55456789,0.149116158,1.057717407,-0.162607977,-0.245345931,-0.724833486,10,0.879874026,22.07403653,192.4208936
101.461154,-9.557514422,0.144570601,1.061024193,-0.16367028,-0.245193145,-0.775067468,10,0.881401887,21.62121587,192.8288103
101.5506243,-9.560451397,0.140030212,1.064340894,-0.164731956,-0.245040412,-0.48706824,10,0.882929211,21.79210261,193.4280708
101.6400279,-9.563378812,0.135495319,1.067667497,-0.165793005,-0.244887734,-0.859269771,10,0.884455997,21.89370897,192.4929924
101.7293647,-9.566296663,0.130966252,1.07100399,-0.166853425,-0.244735109,-1.247055683,10,0.885982247,22.52833685,194.0752133
101.8186341,-9.569204948,0.126443338,1.074350361,-0.167913214,-0.244582537,-0.77551834,10,0.887507961,22.15687876,192.0139554
101.9078358,-9.572103663,0.121926905,1.077706593,-0.168972369,-0.244430019,-0.418102545,10,0.88903314,21.71252234,192.1270902
101.9969696,-9.574992807,0.117417279,1.081072674,-0.170030889,-0.244277555,-0.948595186,10,0.890557782,22.21679882,193.2206023
102.0860349,-9.577872376,0.112914787,1.084448588,-0.171088773,-0.244125144,-1.055379751,10,0.89208189,21.93941341,194.2893174
102.1750314,-9.580742366,0.108419752,1.087834317,-0.172146018,-0.243972787,-1.002874104,10,0.893605463,22.19815906,193.4481379
102.2639588,-9.583602776,0.103932501,1.091229844,-0.173202624,-0.243820483,-0.653857584,10,0.895128502,22.31718174,192.6796794
102.3528166,-9.586453603,0.099453357,1.094635152,-0.174258587,-0.243668233,-1.049386791,10,0.896651007,21.72306416,193.733474
102.4416043,-9.589294842,0.094982642,1.098050222,-0.175313906,-0.243516036,-0.831260855,10,0.898172978,22.13101261,193.2955844
102.5303217,-9.592126493,0.090520678,1.101475032,-0.17636858,-0.243363892,-0.380316203,10,0.899694416,22.28969352,193.1196059
102.6189683,-9.594948552,0.086067788,1.104909563,-0.177422607,-0.243211801,-0.4432805,10,0.901215321,22.13901575,192.9762138
102.7075435,-9.597761015,0.081624291,1.108353792,-0.178475984,-0.243059764,-0.795269808,10,0.902735694,22.16606727,193.2909263
102.796047,-9.600563881,0.077190506,1.111807697,-0.179528711,-0.24290778,-0.660803552,10,0.904255535,22.15601336,193.2692579
102.8844784,-9.603357146,0.072766752,1.115271254,-0.180580785,-0.242755849,-0.275138303,10,0.905774844,21.98657907,193.4632122
102.9728372,-9.606140808,0.068353346,1.118744439,-0.181632204,-0.242603971,-0.423836914,10,0.907293621,22.02323142,194.3791651
103.0611228,-9.608914864,0.063950605,1.122227225,-0.182682968,-0.242452147,-0.572779802,10,0.908811868,22.23749827,192.4308081
103.1493349,-9.611679311,0.059558844,1.125719587,-0.183733073,-0.242300375,-0.666629947,10,0.910329584,22.39418774,192.9529982
103.2374729,-9.614434146,0.055178376,1.129221497,-0.184782519,-0.242148656,-0.547378127,10,0.91184677,21.92022246,193.5977684
103.3255363,-9.617179366,0.050809516,1.132732927,-0.185831303,-0.241996991,-0.825818178,10,0.913363426,22.3922233,193.5352731
103.4135247,-9.61991497,0.046452575,1.136253846,-0.186879424,-0.241845378,-0.617343209,10,0.914879553,22.01748174,192.5109478
103.5014375,-9.622640954,0.042107863,1.139784224,-0.187926879,-0.241693818,-0.692269042,10,0.916395151,21.85017915,193.5945314
103.5892742,-9.625357314,0.037775691,1.14332403,-0.188973668,-0.241542311,-1.148908098,10,0.917910219,22.15968677,192.253299
103.6770342,-9.62806405,0.033456366,1.146873231,-0.190019789,-0.241390857,-0.714467043,10,0.91942476,22.02446908,193.0600476
103.7647171,-9.630761158,0.029150195,1.150431793,-0.191065239,-0.241239456,-0.473835011,10,0.920938772,21.82105418,193.2148873
103.8523222,-9.633448634,0.024857484,1.153999682,-0.192110017,-0.241088108,-0.580137429,10,0.922452257,21.73011389,193.685927
103.939849,-9.636126478,0.020578537,1.157576861,-0.193154121,-0.240936812,-0.921734349,10,0.923965215,21.72469187,192.7308196
104.0272969,-9.638794685,0.016313657,1.161163294,-0.194197549,-0.240785569,-0.021994328,10,0.925477646,21.97931105,193.6988424
104.1146653,-9.641453253,0.012063145,1.164758942,-0.1952403,-0.240634378,-0.116443194,10,0.92698955,22.34734129,193.5243982
104.2019536,-9.64410218,0.007827303,1.168363766,-0.196282372,-0.240483241,-0.384594101,10,0.928500928,22.47509513,193.8797005
104.2891613,-9.646741463,0.003606427,1.171977726,-0.197323763,-0.240332155,-0.413578191,10,0.93001178,21.66074269,193.5724668
104.3762876,-9.649371099,-0.000599185,1.175600781,-0.198364472,-0.240181123,-0.682977771,10,0.931522107,21.98828137,193.9281507
104.4633321,-9.651991086,-0.004789236,1.179232887,-0.199404496,-0.240030142,-0.671634166,10,0.933031909,22.21018573,193.4649417
104.550294,-9.654601421,-0.008963434,1.182874001,-0.200443833,-0.239879215,-0.794255401,10,0.934541186,21.82950828,192.6661808
104.6371726,-9.657202101,-0.013121486,1.186524078,-0.201482483,-0.239728339,-0.616495431,10,0.936049939,21.91480805,193.4893252
104.7239673,-9.659793124,-0.0172631,1.190183071,-0.202520443,-0.239577517,-1.11118396,10,0.937558168,22.12369198,193.2880879
104.8106775,-9.662374487,-0.021387989,1.193850933,-0.203557712,-0.239426746,-0.470977377,10,0.939065873,22.09451071,194.318049
104.8973025,-9.664946188,-0.025495864,1.197527615,-0.204594287,-0.239276028,-1.056366972,10,0.940573055,22.2790692,193.3420089
104.9838415,-9.667508224,-0.029586439,1.201213067,-0.205630168,-0.239125362,-0.497779867,10,0.942079714,22.13867885,192.692147
105.0702938,-9.670060592,-0.033659431,1.204907238,-0.206665352,-0.238974748,-1.133561761,10,0.94358585,22.2625085,193.5121406
105.1566587,-9.67260329,-0.037714557,1.208610076,-0.207699837,-0.238824187,-0.988383214,10,0.945091465,22.64950549,193.6429352
105.2429356,-9.675136316,-0.041751537,1.212321526,-0.208733623,-0.238673678,-0.876182866,10,0.946596558,21.93650417,193.0040085
105.3291236,-9.677659667,-0.045770091,1.216041533,-0.209766706,-0.23852322,-0.748916848,10,0.948101129,22.30696514,193.5281436
105.4152219,-9.68017334,-0.049769944,1.219770042,-0.210799085,-0.238372815,-0.913119823,10,0.949605179,21.84150354,193.6160752
105.5012299,-9.682677332,-0.05375082,1.223506994,-0.21183076,-0.238222462,-0.940663235,10,0.951108708,22.26945295,193.2648847
105.5871466,-9.685171642,-0.057712447,1.227252329,-0.212861727,-0.238072162,-0.636824597,10,0.952611718,21.97060625,192.541779
105.6729714,-9.687656267,-0.061654552,1.231005989,-0.213891985,-0.237921913,-0.8025845,10,0.954114207,22.17802511,193.4830103
105.7587034,-9.690131204,-0.065576867,1.23476791,-0.214921533,-0.237771716,-0.813109463,10,0.955616176,22.3173769,193.1904613
105.8443418,-9.692596451,-0.069479124,1.238538029,-0.215950368,-0.237621571,-0.599459217,10,0.957117626,22.36048652,193.560765
105.9298858,-9.695052006,-0.073361058,1.242316283,-0.216978489,-0.237471478,-0.583831653,10,0.958618558,21.99396872,193.8937703
106.0153344,-9.697497865,-0.077222407,1.246102604,-0.218005894,-0.237321436,-0.495600114,10,0.960118971,22.24440401,194.0114492
106.1006869,-9.699934027,-0.081062908,1.249896926,-0.219032581,-0.237171447,-0.652017161,10,0.961618865,22.17344702,192.9032774
106.1859423,-9.702360489,-0.084882304,1.253699179,-0.22005855,-0.237021509,-0.78758133,10,0.963118242,21.90283581,192.9545681
106.2710998,-9.704777249,-0.088680336,1.257509294,-0.221083797,-0.236871623,-0.935984327,10,0.964617101,22.52397946,193.841889
106.3561584,-9.707184304,-0.092456751,1.261327197,-0.222108321,-0.236721789,0.155550944,10,0.966115444,21.58387568,192.7679398
106.4411173,-9.709581651,-0.096211295,1.265152817,-0.223132121,-0.236572006,-0.550636078,10,0.967613269,21.71813955,193.3905283
106.5259755,-9.71196929,-0.099943718,1.268986077,-0.224155195,-0.236422276,-0.938330897,10,0.969110578,21.98991936,193.2179122
106.6107321,-9.714347216,-0.103653772,1.272826903,-0.225177541,-0.236272596,-0.399798933,10,0.970607371,22.55889261,194.2712492
106.695386,-9.716715428,-0.10734121,1.276675215,-0.226199157,-0.236122969,-0.819388967,10,0.972103648,22.16219311,193.1410211
106.7799363,-9.719073923,-0.11100579,1.280530935,-0.227220041,-0.235973392,-0.638050426,10,0.97359941,22.01112232,193.1664555
106.8643821,-9.721422699,-0.11464727,1.284393981,-0.228240193,-0.235823868,-0.490608351,10,0.975094657,22.18028053,193.6941725
106.9487223,-9.723761753,-0.118265409,1.288264272,-0.229259609,-0.235674394,-1.152525176,10,0.97658939,22.17318598,193.4084712
107.0329559,-9.726091084,-0.121859973,1.292141723,-0.230278289,-0.235524973,-0.81983058,10,0.978083608,22.06334416,192.8391703
107.1170818,-9.728410689,-0.125430726,1.296026248,-0.231296231,-0.235375602,-0.479593429,10,0.979577312,22.00716294,193.0659319
107.201099,-9.730720565,-0.128977435,1.29991776,-0.232313432,-0.235226283,-0.131803531,10,0.981070502,22.3874068,192.4992343
107.2850065,-9.733020711,-0.132499873,1.303816171,-0.233329892,-0.235077015,-0.683946395,10,0.98256318,22.11927703,194.1499487
107.368803,-9.735311123,-0.13599781,1.307721389,-0.234345608,-0.234927799,-0.809094648,10,0.984055344,22.15598994,194.3906305
107.4524877,-9.7375918,-0.139471023,1.311633323,-0.235360579,-0.234778634,-0.648028102,10,0.985546996,21.94400402,193.0358128
107.5360593,-9.73986274,-0.142919289,1.315551878,-0.236374804,-0.23462952,-0.787121854,10,0.987038136,22.01990395,193.022762
107.6195166,-9.74212394,-0.146342388,1.31947696,-0.237388279,-0.234480457,-1.163272434,10,0.988528764,22.38009877,192.9766931
107.7028587,-9.744375398,-0.149740104,1.323408471,-0.238401004,-0.234331445,-0.662476585,10,0.990018881,21.80229379,193.5713336
107.7860842,-9.746617111,-0.15311222,1.327346313,-0.239412978,-0.234182485,-0.709377432,10,0.991508486,21.4776993,193.022078
107.869192,-9.748849078,-0.156458526,1.331290384,-0.240424197,-0.234033575,-0.672911977,10,0.992997581,21.97595607,194.0501445
107.952181,-9.751071296,-0.159778811,1.335240583,-0.241434661,-0.233884717,-1.106406088,10,0.994486166,22.04472942,193.5713123
108.0350498,-9.753283762,-0.163072868,1.339196805,-0.242444368,-0.233735909,-1.044250618,10,0.99597424,22.50288289,193.0744071
108.1177973,-9.755486476,-0.166340493,1.343158945,-0.243453315,-0.233587153,-0.952659848,10,0.997461804,22.39682558,192.7705229
108.2004222,-9.757679434,-0.169581484,1.347126896,-0.244461503,-0.233438447,-1.196306952,10,0.99894886,22.17541211,193.6721523
108.2829233,-9.759862634,-0.172795643,1.351100547,-0.245468927,-0.233289793,-0.594035655,10,1.000435406,22.35186397,193.9318496
108.3652993,-9.762036075,-0.175982772,1.355079789,-0.246475588,-0.233141189,-0.660185915,10,1.001921444,22.37229067,193.4896436
108.4475488,-9.764199753,-0.179142678,1.359064507,-0.247481483,-0.232992636,-0.665163254,10,1.003406973,22.0988389,192.8632423
108.5296706,-9.766353667,-0.182275169,1.363054588,-0.248486611,-0.232844134,-0.840009197,10,1.004891994,22.65959183,193.0708845
108.6116633,-9.768497815,-0.185380059,1.367049916,-0.24949097,-0.232695683,-0.399894124,10,1.006376508,21.9928784,193.1150231
108.6935256,-9.770632195,-0.188457161,1.371050371,-0.250494558,-0.232547282,-0.801671024,10,1.007860514,22.28156197,193.5619348
108.7752561,-9.772756803,-0.191506292,1.375055834,-0.251497373,-0.232398932,-0.604922706,10,1.009344014,22.16783084,193.596605
108.8568535,-9.774871639,-0.194527273,1.379066182,-0.252499414,-0.232250633,-1.037414027,10,1.010827007,21.90884353,192.4021488
108.9383163,-9.7769767,-0.197519927,1.383081293,-0.253500679,-0.232102384,-0.662169341,10,1.012309494,22.56153908,192.6442972
109.0196431,-9.779071985,-0.200484079,1.38710104,-0.254501167,-0.231954186,-0.242427387,10,1.013791474,22.7178998,193.7718175
109.1008324,-9.78115749,-0.203419557,1.391125296,-0.255500875,-0.231806038,-0.5500024,10,1.01527295,22.24840367,193.3520142
109.1818829,-9.783233214,-0.206326194,1.395153932,-0.256499802,-0.231657941,-0.648165807,10,1.01675392,22.57033752,193.1010798
109.2627929,-9.785299154,-0.209203824,1.399186815,-0.257497947,-0.231509895,-0.778429853,10,1.018234385,21.99826678,192.7976762
109.3435612,-9.78735531,-0.212052283,1.403223814,-0.258495307,-0.231361899,-0.974764032,10,1.019714346,22.49003857,193.3715914
109.424186,-9.789401678,-0.214871412,1.407264792,-0.259491881,-0.231213953,-0.84997983,10,1.021193802,21.96787872,193.8319529
109.5046659,-9.791438256,-0.217661055,1.411309613,-0.260487668,-0.231066058,-0.111804421,10,1.022672755,22.10320096,193.6475022
109.5849994,-9.793465044,-0.220421056,1.415358138,-0.261482665,-0.230918213,-0.188043686,10,1.024151205,21.94797528,194.0040131
109.6651849,-9.795482037,-0.223151266,1.419410225,-0.26247687,-0.230770418,-0.865291393,10,1.025629151,22.10687835,193.9936433
109.7452208,-9.797489236,-0.225851536,1.423465733,-0.263470283,-0.230622674,-0.942975681,10,1.027106594,21.94253255,192.8580544
109.8251054,-9.799486636,-0.228521721,1.427524515,-0.264462902,-0.23047498,-0.606954942,10,1.028583535,22.2708111,193.7158826
109.9048372,-9.801474238,-0.231161679,1.431586427,-0.265454724,-0.230327336,-0.607182161,10,1.030059974,21.9285964,193.1032146
109.9844145,-9.803452037,-0.233771271,1.435651317,-0.266445749,-0.230179742,-0.459465978,10,1.031535911,22.03061148,193.1531213
110.0638357,-9.805420034,-0.236350362,1.439719037,-0.267435974,-0.230032199,-0.634233442,10,1.033011347,22.00358667,192.3461684
110.143099,-9.807378225,-0.238898817,1.443789433,-0.268425398,-0.229884705,-0.770836914,10,1.034486281,22.13565452,193.0716924
110.2222029,-9.809326608,-0.241416508,1.44786235,-0.269414019,-0.229737262,-0.798132862,10,1.035960715,22.26174726,193.0242114
110.3011454,-9.811265183,-0.243903307,1.451937632,-0.270401835,-0.229589868,-0.204611976,10,1.037434648,21.96361535,192.6379916
110.379925,-9.813193946,-0.246359092,1.45601512,-0.271388845,-0.229442525,-1.016249006,10,1.038908082,22.28811789,193.9497883
110.4585399,-9.815112895,-0.24878374,1.460094654,-0.272375048,-0.229295232,-0.829905559,10,1.040381015,21.97081509,192.6739707
110.5369882,-9.81702203,-0.251177136,1.46417607,-0.27336044,-0.229147988,-0.438066499,10,1.04185345,22.11737678,193.3400525
110.6152682,-9.818921348,-0.253539164,1.468259204,-0.274345022,-0.229000795,-0.76608958,10,1.043325385,22.05218986,193.5077169
110.6933781,-9.820810846,-0.255869714,1.472343889,-0.27532879,-0.228853651,-0.607240508,10,1.044796821,22.09713117,193.6101478
110.771316,-9.822690524,-0.258168677,1.476429957,-0.276311744,-0.228706557,-0.730725985,10,1.04626776,21.91013557,192.5056826
110.84908,-9.824560379,-0.260435948,1.480517236,-0.277293882,-0.228559513,-0.9394039,10,1.0477382,22.48448653,193.0442194
110.9266684,-9.82642041,-0.262671426,1.484605554,-0.278275202,-0.228412519,-0.424173127,10,1.049208142,21.99682772,193.4073589
111.0040791,-9.828270614,-0.264875012,1.488694735,-0.279255702,-0.228265575,-0.615404156,10,1.050677587,22.65191301,193.0663227
111.0813104,-9.83011099,-0.267046611,1.492784604,-0.280235381,-0.22811868,-1.150960383,10,1.052146535,22.79908561,193.766654
111.1583602,-9.831941536,-0.26918613,1.496874981,-0.281214237,-0.227971835,-0.573500316,10,1.053614987,21.87260624,193.0690739
111.2352266,-9.83376225,-0.271293481,1.500965684,-0.282192269,-0.227825039,-0.581777932,10,1.055082942,22.15755553,193.4827498
111.3119076,-9.83557313,-0.273368578,1.505056532,-0.283169474,-0.227678293,-0.709132286,10,1.056550401,22.27915137,193.3442135
111.3884013,-9.837374175,-0.275411338,1.509147338,-0.284145852,-0.227531597,-0.460976824,10,1.058017364,22.40002937,193.2679225
111.4647056,-9.839165382,-0.277421683,1.513237916,-0.2851214,-0.22738495,-0.726064911,10,1.059483832,22.12784998,193.83512
111.5408185,-9.84094675,-0.279399535,1.517328077,-0.286096117,-0.227238353,-0.039744244,10,1.060949805,21.73130953,192.6710388
111.6167379,-9.842718277,-0.281344823,1.521417629,-0.28707,-0.227091805,-0.759352175,10,1.062415283,22.05539586,193.5752722
111.6924617,-9.844479962,-0.283257477,1.525506379,-0.28804305,-0.226945307,-0.638702357,10,1.063880267,21.83694915,192.2334616
111.767988,-9.846231802,-0.28513743,1.529594132,-0.289015263,-0.226798858,-0.743882425,10,1.065344757,21.87884304,193.9167629
111.8433145,-9.847973795,-0.28698462,1.533680691,-0.289986639,-0.226652458,-0.717088794,10,1.066808753,22.0617772,192.3024956
111.9184391,-9.849705941,-0.288798987,1.537765856,-0.290957175,-0.226506108,-0.285512581,10,1.068272256,21.93103095,192.5699354
111.9933597,-9.851428237,-0.290580474,1.541849425,-0.29192687,-0.226359807,-0.852542538,10,1.069735266,22.14836206,193.031368
112.0680741,-9.853140682,-0.292329028,1.545931196,-0.292895722,-0.226213555,-0.634925745,10,1.071197783,22.2586082,192.9012968
112.1425802,-9.854843273,-0.294044599,1.550010963,-0.29386373,-0.226067353,-1.009888073,10,1.072659808,22.40302581,193.84165
112.2168756,-9.85653601,-0.295727142,1.554088519,-0.294830892,-0.225921199,-0.527898962,10,1.074121341,22.24881932,194.1893321
112.2909583,-9.85821889,-0.297376612,1.558163654,-0.295797207,-0.225775095,-0.530576482,10,1.075582382,22.02259736,192.8385415
112.3648258,-9.859891912,-0.298992969,1.562236157,-0.296762672,-0.22562904,-0.900125746,10,1.077042932,22.07796695,194.0967244
112.438476,-9.861555073,-0.300576178,1.566305813,-0.297727286,-0.225483034,-0.897606108,10,1.078502991,22.19728663,192.7148898
112.5119067,-9.863208374,-0.302126204,1.570372409,-0.298691047,-0.225337077,-0.458150274,10,1.079962559,22.08416955,193.5531464
112.5851154,-9.864851811,-0.303643018,1.574435726,-0.299653954,-0.22519117,-0.403922589,10,1.081421636,22.46767981,193.5901984
112.6580999,-9.866485383,-0.305126593,1.578495545,-0.300616006,-0.225045311,-0.596696419,10,1.082880224,22.22697504,193.0371551
112.7308577,-9.868109089,-0.306576905,1.582551644,-0.3015772,-0.224899501,-0.484738124,10,1.084338322,22.01096912,193.134595
112.8033867,-9.869722927,-0.307993935,1.586603801,-0.302537535,-0.22475374,-0.57548445,10,1.085795931,22.02853627,193.2042192
112.8756843,-9.871326895,-0.309377666,1.59065179,-0.303497009,-0.224608028,-0.254518275,10,1.08725305,22.00628587,193.4088273
112.9477482,-9.872920992,-0.310728084,1.594695384,-0.304455621,-0.224462365,-0.646480808,10,1.088709681,22.14608974,193.4894315
113.0195759,-9.874505215,-0.31204518,1.598734354,-0.305413368,-0.224316751,-0.73828886,10,1.090165824,22.09779136,193.1150809
113.0911651,-9.876079565,-0.313328947,1.602768468,-0.306370251,-0.224171186,-0.673650633,10,1.091621478,21.79099092,193.8334625
113.1625132,-9.877644038,-0.314579381,1.606797494,-0.307326265,-0.224025669,-1.143171041,10,1.093076645,22.29858602,194.5396047
113.2336178,-9.879198633,-0.315796482,1.610821196,-0.308281411,-0.223880201,-0.652231981,10,1.094531324,22.2757312,193.4035701
113.3044764,-9.88074335,-0.316980254,1.61483934,-0.309235687,-0.223734782,-0.398718167,10,1.095985516,21.94052398,193.6204287
113.3750865,-9.882278185,-0.318130703,1.618851684,-0.31018909,-0.223589411,-0.184390527,10,1.097439221,22.20139546,193.9699237
113.4454457,-9.883803139,-0.31924784,1.62285799,-0.31114162,-0.223444089,-0.669110499,10,1.09889244,22.38728784,194.1064141
113.5155512,-9.885318208,-0.320331677,1.626858016,-0.312093275,-0.223298816,-0.549488639,10,1.100345173,21.92385346,194.0475147
113.5854006,-9.886823392,-0.321382231,1.630851516,-0.313044052,-0.223153591,-0.619746008,10,1.10179742,21.94274209,193.8737314
113.6549913,-9.88831869,-0.322399522,1.634838246,-0.313993951,-0.223008415,-0.884772923,10,1.103249182,22.21926634,192.7193811
113.7243207,-9.889804099,-0.323383574,1.638817957,-0.314942969,-0.222863287,-0.543535832,10,1.104700458,21.87562054,193.8327481
113.7933862,-9.891279618,-0.324334412,1.642790401,-0.315891106,-0.222718208,-0.724694959,10,1.10615125,22.47492285,192.9623351
113.8621851,-9.892745246,-0.325252067,1.646755326,-0.31683836,-0.222573178,-0.894645559,10,1.107601557,21.66573447,193.0014364
113.9307149,-9.894200981,-0.326136572,1.650712479,-0.317784728,-0.222428195,-1.307195621,10,1.10905138,22.80125589,192.7334418
113.9989728,-9.895646822,-0.326987964,1.654661607,-0.31873021,-0.222283261,-0.965064658,10,1.110500719,22.38470856,193.8599475
114.0669563,-9.897082768,-0.327806283,1.658602453,-0.319674803,-0.222138376,-0.690161343,10,1.111949575,22.58484219,193.6440665
114.1346625,-9.898508816,-0.328591571,1.662534758,-0.320618507,-0.221993539,-0.345040086,10,1.113397948,22.34087971,193.593676
114.2020888,-9.899924966,-0.329343875,1.666458265,-0.321561319,-0.22184875,-0.754141334,10,1.114845837,22.23282252,193.2969507
114.2692324,-9.901331216,0.045061755,1.670372711,-0.322503238,-0.221704009,-0.492511994,10,1.116293244,22.38885262,193.8990134
114.3360907,-9.902727564,0.044500266,1.674277834,-0.323444262,-0.221559316,-0.870403606,10,1.117740169,22.01855022,193.5280921
